TGL,Airline,delay,delay_normalized
2022-03-13,Lion Air,79.0,0.4695571955719557
2022-03-13,NamAir,14.0,0.4095940959409594
2022-03-13,Wings Air,5.0,0.4012915129151291
2022-03-13,Wings Air,6.0,0.4022140221402214
2022-03-13,Batik Air,1.0,0.3976014760147601
2022-03-14,Lion Air,7.0,0.4031365313653136
2022-03-14,Batik Air,2.0,0.3985239852398524
2022-03-14,Batik Air,7.0,0.4031365313653136
2022-03-14,Sriwijaya Air,13.0,0.4086715867158672
2022-03-14,Wings Air,49.0,0.4418819188191882
2022-03-14,Batik Air,6.0,0.4022140221402214
2022-03-14,Lion Air,1.0,0.3976014760147601
2022-03-14,Citilink,11.0,0.4068265682656826
2022-03-14,Batik Air,3.0,0.3994464944649446
2022-03-14,NamAir,18.0,0.4132841328413284
2022-03-14,Garuda Indonesia,2.0,0.3985239852398524
2022-03-14,Wings Air,381.0,0.7481549815498155
2022-03-14,Wings Air,2.0,0.3985239852398524
2022-03-14,NamAir,4.0,0.4003690036900369
2022-03-15,Lion Air,61.0,0.4529520295202952
2022-03-15,Batik Air,26.0,0.4206642066420664
2022-03-15,Citilink,47.0,0.4400369003690036
2022-03-15,Wings Air,95.0,0.4843173431734317
2022-03-15,Citilink,60.0,0.4520295202952029
2022-03-15,Lion Air,54.0,0.4464944649446494
2022-03-15,Batik Air,6.0,0.4022140221402214
2022-03-15,Batik Air,30.0,0.4243542435424354
2022-03-15,Batik Air,2.0,0.3985239852398524
2022-03-15,Wings Air,11.0,0.4068265682656826
2022-03-15,Lion Air,2.0,0.3985239852398524
2022-03-15,My Indo Airlines,31.0,0.4252767527675277
2022-03-15,Wings Air,2.0,0.3985239852398524
2022-03-15,NamAir,2.0,0.3985239852398524
2022-03-15,My Indo Airlines,24.0,0.4188191881918819
2022-03-15,Garuda Indonesia,15.0,0.4105166051660516
2022-03-16,Lion Air,6.0,0.4022140221402214
2022-03-16,Lion Air,5.0,0.4012915129151291
2022-03-16,Citilink,14.0,0.4095940959409594
2022-03-16,Citilink,22.0,0.4169741697416974
2022-03-16,Citilink,65.0,0.4566420664206642
2022-03-16,Citilink,87.0,0.4769372693726937
2022-03-16,Batik Air,7.0,0.4031365313653136
2022-03-16,Wings Air,2.0,0.3985239852398524
2022-03-16,Batik Air,13.0,0.4086715867158672
2022-03-16,Wings Air,3.0,0.3994464944649446
2022-03-16,Lion Air,7.0,0.4031365313653136
2022-03-16,,11.0,0.4068265682656826
2022-03-16,Lion Air,9.0,0.4049815498154981
2022-03-16,Batik Air,13.0,0.4086715867158672
2022-03-16,Wings Air,3.0,0.3994464944649446
2022-03-16,Lion Air,46.0,0.4391143911439114
2022-03-16,,29.0,0.4234317343173431
2022-03-16,Batik Air,6.0,0.4022140221402214
2022-03-16,Garuda Indonesia,6.0,0.4022140221402214
2022-03-16,Wings Air,15.0,0.4105166051660516
2022-03-16,Lion Air,62.0,0.4538745387453874
2022-03-17,Batik Air,10.0,0.4059040590405904
2022-03-17,Citilink,90.0,0.4797047970479705
2022-03-17,My Indo Airlines,31.0,0.4252767527675277
2022-03-17,NamAir,20.0,0.4151291512915129
2022-03-17,Lion Air,21.0,0.4160516605166052
2022-03-17,NamAir,45.0,0.4381918819188192
2022-03-17,Wings Air,31.0,0.4252767527675277
2022-03-17,Sriwijaya Air,35.0,0.4289667896678967
2022-03-17,Sriwijaya Air,42.0,0.4354243542435424
2022-03-17,Citilink,80.0,0.470479704797048
2022-03-17,Batik Air,12.0,0.4077490774907749
2022-03-17,Citilink,94.0,0.4833948339483395
2022-03-17,Wings Air,14.0,0.4095940959409594
2022-03-17,Batik Air,18.0,0.4132841328413284
2022-03-17,Batik Air,21.0,0.4160516605166052
2022-03-17,Wings Air,23.0,0.4178966789667896
2022-03-17,Lion Air,8.0,0.4040590405904059
2022-03-17,Wings Air,4.0,0.4003690036900369
2022-03-17,NamAir,24.0,0.4188191881918819
2022-03-17,Garuda Indonesia,4.0,0.4003690036900369
2022-03-17,Batik Air,6.0,0.4022140221402214
2022-03-17,Garuda Indonesia,18.0,0.4132841328413284
2022-03-17,Batik Air,20.0,0.4151291512915129
2022-03-17,My Indo Airlines,20.0,0.4151291512915129
2022-03-17,Citilink,80.0,0.470479704797048
2022-03-17,NamAir,49.0,0.4418819188191882
2022-03-18,Wings Air,16.0,0.4114391143911439
2022-03-18,Batik Air,9.0,0.4049815498154981
2022-03-18,Batik Air,21.0,0.4160516605166052
2022-03-18,Citilink,35.0,0.4289667896678967
2022-03-18,Garuda Indonesia,15.0,0.4105166051660516
2022-03-18,Sriwijaya Air,27.0,0.4215867158671587
2022-03-18,Citilink,52.0,0.4446494464944649
2022-03-18,Batik Air,7.0,0.4031365313653136
2022-03-18,Wings Air,27.0,0.4215867158671587
2022-03-18,Sriwijaya Air,23.0,0.4178966789667896
2022-03-18,Wings Air,39.0,0.4326568265682657
2022-03-18,Lion Air,26.0,0.4206642066420664
2022-03-18,Citilink,118.0,0.5055350553505535
2022-03-18,Lion Air,43.0,0.4363468634686346
2022-03-18,Wings Air,7.0,0.4031365313653136
2022-03-18,NamAir,8.0,0.4040590405904059
2022-03-18,Lion Air,3.0,0.3994464944649446
2022-03-18,Batik Air,13.0,0.4086715867158672
2022-03-18,Lion Air,9.0,0.4049815498154981
2022-03-18,Batik Air,23.0,0.4178966789667896
2022-03-18,Citilink,103.0,0.4916974169741697
2022-03-18,NamAir,18.0,0.4132841328413284
2022-03-19,Sriwijaya Air,219.0,0.5987084870848709
2022-03-19,Lion Air,9.0,0.4049815498154981
2022-03-19,Batik Air,22.0,0.4169741697416974
2022-03-19,Lion Air,16.0,0.4114391143911439
2022-03-19,Batik Air,25.0,0.4197416974169741
2022-03-19,Sriwijaya Air,221.0,0.6005535055350554
2022-03-19,Citilink,31.0,0.4252767527675277
2022-03-19,Batik Air,9.0,0.4049815498154981
2022-03-19,Wings Air,7.0,0.4031365313653136
2022-03-19,Citilink,69.0,0.4603321033210332
2022-03-19,Batik Air,17.0,0.4123616236162362
2022-03-19,Wings Air,25.0,0.4197416974169741
2022-03-19,Citilink,48.0,0.4409594095940959
2022-03-19,Wings Air,8.0,0.4040590405904059
2022-03-19,Citilink,13.0,0.4086715867158672
2022-03-19,Lion Air,1.0,0.3976014760147601
2022-03-19,Lion Air,7.0,0.4031365313653136
2022-03-19,Batik Air,19.0,0.4142066420664206
2022-03-19,Lion Air,17.0,0.4123616236162362
2022-03-19,My Indo Airlines,99.0,0.4880073800738007
2022-03-19,My Indo Airlines,119.0,0.5064575645756457
2022-03-19,,42.0,0.4354243542435424
2022-03-19,Lion Air,28.0,0.4225092250922509
2022-03-19,Wings Air,4.0,0.4003690036900369
2022-03-19,Lion Air,52.0,0.4446494464944649
2022-03-19,Batik Air,33.0,0.4271217712177121
2022-03-20,Lion Air,3.0,0.3994464944649446
2022-03-20,Lion Air,49.0,0.4418819188191882
2022-03-20,My Indo Airlines,5.0,0.4012915129151291
2022-03-20,Garuda Indonesia,16.0,0.4114391143911439
2022-03-20,Batik Air,31.0,0.4252767527675277
2022-03-20,Garuda Indonesia,45.0,0.4381918819188192
2022-03-20,Citilink,85.0,0.4750922509225092
2022-03-20,Sriwijaya Air,3.0,0.3994464944649446
2022-03-20,Sriwijaya Air,11.0,0.4068265682656826
2022-03-20,Citilink,67.0,0.4584870848708487
2022-03-20,Wings Air,39.0,0.4326568265682657
2022-03-20,Citilink,16.0,0.4114391143911439
2022-03-20,Batik Air,37.0,0.4308118081180812
2022-03-20,Wings Air,44.0,0.4372693726937269
2022-03-20,Batik Air,13.0,0.4086715867158672
2022-03-20,Wings Air,10.0,0.4059040590405904
2022-03-20,Lion Air,3.0,0.3994464944649446
2022-03-20,Lion Air,7.0,0.4031365313653136
2022-03-20,NamAir,5.0,0.4012915129151291
2022-03-20,Batik Air,17.0,0.4123616236162362
2022-03-20,Batik Air,22.0,0.4169741697416974
2022-03-20,Citilink,1.0,0.3976014760147601
2022-03-20,Wings Air,21.0,0.4160516605166052
2022-03-20,Lion Air,35.0,0.4289667896678967
2022-03-21,Citilink,15.0,0.4105166051660516
2022-03-21,Lion Air,24.0,0.4188191881918819
2022-03-21,Batik Air,41.0,0.4345018450184502
2022-03-21,Lion Air,6.0,0.4022140221402214
2022-03-21,Batik Air,1.0,0.3976014760147601
2022-03-21,Wings Air,24.0,0.4188191881918819
2022-03-21,Citilink,36.0,0.4298892988929889
2022-03-21,Wings Air,34.0,0.4280442804428044
2022-03-21,Wings Air,5.0,0.4012915129151291
2022-03-21,Citilink,24.0,0.4188191881918819
2022-03-21,Batik Air,10.0,0.4059040590405904
2022-03-21,Lion Air,16.0,0.4114391143911439
2022-03-21,Lion Air,6.0,0.4022140221402214
2022-03-21,Lion Air,4.0,0.4003690036900369
2022-03-21,Batik Air,13.0,0.4086715867158672
2022-03-21,Garuda Indonesia,12.0,0.4077490774907749
2022-03-21,Batik Air,14.0,0.4095940959409594
2022-03-22,Batik Air,3.0,0.3994464944649446
2022-03-22,Lion Air,22.0,0.4169741697416974
2022-03-22,NamAir,9.0,0.4049815498154981
2022-03-22,Lion Air,3.0,0.3994464944649446
2022-03-22,Wings Air,58.0,0.4501845018450184
2022-03-22,Batik Air,10.0,0.4059040590405904
2022-03-22,Citilink,19.0,0.4142066420664206
2022-03-22,Batik Air,1.0,0.3976014760147601
2022-03-22,Wings Air,36.0,0.4298892988929889
2022-03-22,Citilink,34.0,0.4280442804428044
2022-03-22,Wings Air,23.0,0.4178966789667896
2022-03-22,Sriwijaya Air,15.0,0.4105166051660516
2022-03-22,Citilink,29.0,0.4234317343173431
2022-03-22,Lion Air,14.0,0.4095940959409594
2022-03-22,Lion Air,2.0,0.3985239852398524
2022-03-22,NamAir,11.0,0.4068265682656826
2022-03-22,NamAir,21.0,0.4160516605166052
2022-03-22,Batik Air,2.0,0.3985239852398524
2022-03-22,Citilink,14.0,0.4095940959409594
2022-03-22,Lion Air,8.0,0.4040590405904059
2022-03-23,Batik Air,21.0,0.4160516605166052
2022-03-23,Lion Air,30.0,0.4243542435424354
2022-03-23,Lion Air,5.0,0.4012915129151291
2022-03-23,Citilink,30.0,0.4243542435424354
2022-03-23,My Indo Airlines,49.0,0.4418819188191882
2022-03-23,Lion Air,30.0,0.4243542435424354
2022-03-23,Lion Air,5.0,0.4012915129151291
2022-03-23,Citilink,79.0,0.4695571955719557
2022-03-23,Sriwijaya Air,36.0,0.4298892988929889
2022-03-23,Citilink,63.0,0.4547970479704797
2022-03-23,Sriwijaya Air,36.0,0.4298892988929889
2022-03-23,Batik Air,22.0,0.4169741697416974
2022-03-23,Batik Air,31.0,0.4252767527675277
2022-03-23,Batik Air,21.0,0.4160516605166052
2022-03-23,Citilink,12.0,0.4077490774907749
2022-03-23,Wings Air,26.0,0.4206642066420664
2022-03-23,,19.0,0.4142066420664206
2022-03-23,My Indo Airlines,33.0,0.4271217712177121
2022-03-23,Wings Air,17.0,0.4123616236162362
2022-03-23,Lion Air,8.0,0.4040590405904059
2022-03-23,NamAir,20.0,0.4151291512915129
2022-03-23,NamAir,39.0,0.4326568265682657
2022-03-23,Garuda Indonesia,3.0,0.3994464944649446
2022-03-23,Wings Air,10.0,0.4059040590405904
2022-03-23,Batik Air,6.0,0.4022140221402214
2022-03-23,Lion Air,6.0,0.4022140221402214
2022-03-24,Citilink,11.0,0.4068265682656826
2022-03-24,My Indo Airlines,17.0,0.4123616236162362
2022-03-24,Lion Air,52.0,0.4446494464944649
2022-03-24,NamAir,14.0,0.4095940959409594
2022-03-24,Batik Air,9.0,0.4049815498154981
2022-03-24,Batik Air,15.0,0.4105166051660516
2022-03-24,Batik Air,38.0,0.4317343173431734
2022-03-24,Citilink,114.0,0.5018450184501845
2022-03-24,Sriwijaya Air,11.0,0.4068265682656826
2022-03-24,Batik Air,29.0,0.4234317343173431
2022-03-24,Wings Air,31.0,0.4252767527675277
2022-03-24,Citilink,133.0,0.5193726937269373
2022-03-24,Wings Air,91.0,0.4806273062730627
2022-03-24,Wings Air,25.0,0.4197416974169741
2022-03-24,Sriwijaya Air,9.0,0.4049815498154981
2022-03-24,Batik Air,15.0,0.4105166051660516
2022-03-24,Wings Air,68.0,0.4594095940959409
2022-03-24,My Indo Airlines,99.0,0.4880073800738007
2022-03-24,My Indo Airlines,120.0,0.507380073800738
2022-03-24,Lion Air,13.0,0.4086715867158672
2022-03-24,Wings Air,10.0,0.4059040590405904
2022-03-24,Lion Air,3.0,0.3994464944649446
2022-03-24,Lion Air,34.0,0.4280442804428044
2022-03-24,NamAir,20.0,0.4151291512915129
2022-03-24,Lion Air,48.0,0.4409594095940959
2022-03-24,,17.0,0.4123616236162362
2022-03-24,Garuda Indonesia,10.0,0.4059040590405904
2022-03-24,Batik Air,23.0,0.4178966789667896
2022-03-24,,5.0,0.4012915129151291
2022-03-24,NamAir,22.0,0.4169741697416974
2022-03-25,Wings Air,31.0,0.4252767527675277
2022-03-25,Citilink,13.0,0.4086715867158672
2022-03-25,Lion Air,10.0,0.4059040590405904
2022-03-25,Batik Air,5.0,0.4012915129151291
2022-03-25,Lion Air,1.0,0.3976014760147601
2022-03-25,Batik Air,29.0,0.4234317343173431
2022-03-25,Sriwijaya Air,4.0,0.4003690036900369
2022-03-25,Garuda Indonesia,34.0,0.4280442804428044
2022-03-25,Batik Air,21.0,0.4160516605166052
2022-03-25,Wings Air,24.0,0.4188191881918819
2022-03-25,Lion Air,2.0,0.3985239852398524
2022-03-25,Garuda Indonesia,24.0,0.4188191881918819
2022-03-25,Batik Air,29.0,0.4234317343173431
2022-03-25,Wings Air,8.0,0.4040590405904059
2022-03-25,My Indo Airlines,118.0,0.5055350553505535
2022-03-25,My Indo Airlines,113.0,0.5009225092250923
2022-03-25,Wings Air,17.0,0.4123616236162362
2022-03-25,Lion Air,1.0,0.3976014760147601
2022-03-25,Lion Air,13.0,0.4086715867158672
2022-03-25,NamAir,8.0,0.4040590405904059
2022-03-25,NamAir,29.0,0.4234317343173431
2022-03-25,Lion Air,6.0,0.4022140221402214
2022-03-26,Batik Air,41.0,0.4345018450184502
2022-03-26,Lion Air,101.0,0.4898523985239852
2022-03-26,Batik Air,36.0,0.4298892988929889
2022-03-26,Lion Air,7.0,0.4031365313653136
2022-03-26,Sriwijaya Air,40.0,0.4335793357933579
2022-03-26,Batik Air,36.0,0.4298892988929889
2022-03-26,Batik Air,8.0,0.4040590405904059
2022-03-26,Sriwijaya Air,39.0,0.4326568265682657
2022-03-26,Wings Air,12.0,0.4077490774907749
2022-03-26,Citilink,58.0,0.4501845018450184
2022-03-26,Wings Air,18.0,0.4132841328413284
2022-03-26,Citilink,37.0,0.4308118081180812
2022-03-26,Citilink,17.0,0.4123616236162362
2022-03-26,Wings Air,21.0,0.4160516605166052
2022-03-26,Lion Air,23.0,0.4178966789667896
2022-03-26,Lion Air,23.0,0.4178966789667896
2022-03-26,Wings Air,1.0,0.3976014760147601
2022-03-26,Batik Air,8.0,0.4040590405904059
2022-03-26,Citilink,1.0,0.3976014760147601
2022-03-26,Lion Air,90.0,0.4797047970479705
2022-03-26,Garuda Indonesia,26.0,0.4206642066420664
2022-03-27,Batik Air,46.0,0.4391143911439114
2022-03-27,Lion Air,66.0,0.4575645756457565
2022-03-27,NamAir,5.0,0.4012915129151291
2022-03-27,Batik Air,40.0,0.4335793357933579
2022-03-27,Sriwijaya Air,2.0,0.3985239852398524
2022-03-27,Batik Air,6.0,0.4022140221402214
2022-03-27,Citilink,40.0,0.4335793357933579
2022-03-27,Sriwijaya Air,20.0,0.4151291512915129
2022-03-27,Garuda Indonesia,49.0,0.4418819188191882
2022-03-27,Wings Air,6.0,0.4022140221402214
2022-03-27,Citilink,23.0,0.4178966789667896
2022-03-27,Garuda Indonesia,29.0,0.4234317343173431
2022-03-27,Wings Air,83.0,0.4732472324723247
2022-03-27,Citilink,25.0,0.4197416974169741
2022-03-27,Wings Air,2.0,0.3985239852398524
2022-03-27,Lion Air,11.0,0.4068265682656826
2022-03-27,Wings Air,64.0,0.4557195571955719
2022-03-27,Wings Air,5.0,0.4012915129151291
2022-03-27,Lion Air,4.0,0.4003690036900369
2022-03-27,Lion Air,29.0,0.4234317343173431
2022-03-27,Batik Air,28.0,0.4225092250922509
2022-03-27,Batik Air,34.0,0.4280442804428044
2022-03-27,Citilink,10.0,0.4059040590405904
2022-03-27,Lion Air,57.0,0.4492619926199262
2022-03-28,Wings Air,52.0,0.4446494464944649
2022-03-28,Lion Air,52.0,0.4446494464944649
2022-03-28,Wings Air,22.0,0.4169741697416974
2022-03-28,Batik Air,14.0,0.4095940959409594
2022-03-28,Lion Air,6.0,0.4022140221402214
2022-03-28,Batik Air,20.0,0.4151291512915129
2022-03-28,Citilink,26.0,0.4206642066420664
2022-03-28,Wings Air,27.0,0.4215867158671587
2022-03-28,Sriwijaya Air,104.0,0.492619926199262
2022-03-28,Batik Air,1.0,0.3976014760147601
2022-03-28,Citilink,39.0,0.4326568265682657
2022-03-28,Batik Air,9.0,0.4049815498154981
2022-03-28,Citilink,42.0,0.4354243542435424
2022-03-28,Wings Air,13.0,0.4086715867158672
2022-03-28,Sriwijaya Air,102.0,0.4907749077490775
2022-03-28,,36.0,0.4298892988929889
2022-03-28,Wings Air,23.0,0.4178966789667896
2022-03-28,Citilink,14.0,0.4095940959409594
2022-03-28,Citilink,27.0,0.4215867158671587
2022-03-28,Lion Air,47.0,0.4400369003690036
2022-03-28,Lion Air,6.0,0.4022140221402214
2022-03-28,Lion Air,27.0,0.4215867158671587
2022-03-28,Wings Air,16.0,0.4114391143911439
2022-03-28,Garuda Indonesia,11.0,0.4068265682656826
2022-03-28,NamAir,4.0,0.4003690036900369
2022-03-28,Garuda Indonesia,29.0,0.4234317343173431
2022-03-28,Batik Air,12.0,0.4077490774907749
2022-03-28,Batik Air,13.0,0.4086715867158672
2022-03-28,Citilink,27.0,0.4215867158671587
2022-03-29,Garuda Indonesia,11.0,0.4068265682656826
2022-03-29,Lion Air,10.0,0.4059040590405904
2022-03-29,Lion Air,7.0,0.4031365313653136
2022-03-29,Citilink,7.0,0.4031365313653136
2022-03-29,Wings Air,4.0,0.4003690036900369
2022-03-29,My Indo Airlines,25.0,0.4197416974169741
2022-03-29,Batik Air,1.0,0.3976014760147601
2022-03-29,Wings Air,17.0,0.4123616236162362
2022-03-29,Batik Air,12.0,0.4077490774907749
2022-03-29,Wings Air,16.0,0.4114391143911439
2022-03-29,Batik Air,25.0,0.4197416974169741
2022-03-29,Citilink,52.0,0.4446494464944649
2022-03-29,Batik Air,18.0,0.4132841328413284
2022-03-29,Citilink,38.0,0.4317343173431734
2022-03-29,Lion Air,1.0,0.3976014760147601
2022-03-29,Wings Air,12.0,0.4077490774907749
2022-03-29,Citilink,12.0,0.4077490774907749
2022-03-29,Batik Air,5.0,0.4012915129151291
2022-03-30,Batik Air,47.0,0.4400369003690036
2022-03-30,Citilink,51.0,0.4437269372693727
2022-03-30,Batik Air,12.0,0.4077490774907749
2022-03-30,Sriwijaya Air,19.0,0.4142066420664206
2022-03-30,Garuda Indonesia,26.0,0.4206642066420664
2022-03-30,NamAir,17.0,0.4123616236162362
2022-03-30,Garuda Indonesia,6.0,0.4022140221402214
2022-03-30,NamAir,4.0,0.4003690036900369
2022-03-30,Lion Air,11.0,0.4068265682656826
2022-03-30,Lion Air,12.0,0.4077490774907749
2022-03-30,Batik Air,33.0,0.4271217712177121
2022-03-30,Citilink,53.0,0.4455719557195572
2022-03-30,Citilink,30.0,0.4243542435424354
2022-03-30,Wings Air,8.0,0.4040590405904059
2022-03-30,My Indo Airlines,43.0,0.4363468634686346
2022-03-30,My Indo Airlines,57.0,0.4492619926199262
2022-03-30,Batik Air,43.0,0.4363468634686346
2022-03-30,Wings Air,17.0,0.4123616236162362
2022-03-30,,25.0,0.4197416974169741
2022-03-30,Citilink,31.0,0.4252767527675277
2022-03-30,Sriwijaya Air,9.0,0.4049815498154981
2022-03-30,Batik Air,20.0,0.4151291512915129
2022-03-30,Lion Air,1.0,0.3976014760147601
2022-03-30,,12.0,0.4077490774907749
2022-03-30,Lion Air,33.0,0.4271217712177121
2022-03-30,Batik Air,31.0,0.4252767527675277
2022-03-30,Citilink,74.0,0.4649446494464944
2022-03-30,Wings Air,22.0,0.4169741697416974
2022-03-30,Lion Air,21.0,0.4160516605166052
2022-03-30,Wings Air,15.0,0.4105166051660516
2022-03-30,Citilink,55.0,0.4474169741697417
2022-03-31,Citilink,10.0,0.4059040590405904
2022-03-31,,2.0,0.3985239852398524
2022-03-31,My Indo Airlines,43.0,0.4363468634686346
2022-03-31,Lion Air,52.0,0.4446494464944649
2022-03-31,NamAir,3.0,0.3994464944649446
2022-03-31,Batik Air,1.0,0.3976014760147601
2022-03-31,Batik Air,34.0,0.4280442804428044
2022-03-31,Batik Air,13.0,0.4086715867158672
2022-03-31,Wings Air,122.0,0.5092250922509225
2022-03-31,Citilink,100.0,0.488929889298893
2022-03-31,Batik Air,28.0,0.4225092250922509
2022-03-31,Citilink,116.0,0.503690036900369
2022-03-31,Lion Air,44.0,0.4372693726937269
2022-03-31,Lion Air,18.0,0.4132841328413284
2022-03-31,Wings Air,55.0,0.4474169741697417
2022-03-31,My Indo Airlines,57.0,0.4492619926199262
2022-03-31,,18.0,0.4132841328413284
2022-03-31,Citilink,9.0,0.4049815498154981
2022-03-31,Wings Air,61.0,0.4529520295202952
2022-03-31,My Indo Airlines,66.0,0.4575645756457565
2022-03-31,NamAir,1.0,0.3976014760147601
2022-03-31,Garuda Indonesia,1.0,0.3976014760147601
2022-03-31,NamAir,24.0,0.4188191881918819
2022-03-31,Garuda Indonesia,19.0,0.4142066420664206
2022-03-31,Batik Air,2.0,0.3985239852398524
2022-03-31,My Indo Airlines,16.0,0.4114391143911439
2022-03-31,Lion Air,7.0,0.4031365313653136
2022-04-01,Citilink,3.0,0.3994464944649446
2022-04-01,Citilink,59.0,0.4511070110701107
2022-04-01,Lion Air,57.0,0.4492619926199262
2022-04-01,Wings Air,205.0,0.5857933579335793
2022-04-01,Batik Air,3.0,0.3994464944649446
2022-04-01,Garuda Indonesia,22.0,0.4169741697416974
2022-04-01,Garuda Indonesia,6.0,0.4022140221402214
2022-04-01,Sriwijaya Air,1.0,0.3976014760147601
2022-04-01,Citilink,111.0,0.4990774907749077
2022-04-01,Sriwijaya Air,7.0,0.4031365313653136
2022-04-01,Batik Air,3.0,0.3994464944649446
2022-04-01,Batik Air,16.0,0.4114391143911439
2022-04-01,Batik Air,10.0,0.4059040590405904
2022-04-01,Citilink,14.0,0.4095940959409594
2022-04-01,Lion Air,21.0,0.4160516605166052
2022-04-01,My Indo Airlines,23.0,0.4178966789667896
2022-04-01,,10.0,0.4059040590405904
2022-04-01,Lion Air,4.0,0.4003690036900369
2022-04-01,My Indo Airlines,13.0,0.4086715867158672
2022-04-01,NamAir,22.0,0.4169741697416974
2022-04-01,Wings Air,4.0,0.4003690036900369
2022-04-01,NamAir,45.0,0.4381918819188192
2022-04-01,Citilink,36.0,0.4298892988929889
2022-04-01,Lion Air,10.0,0.4059040590405904
2022-04-01,Batik Air,3.0,0.3994464944649446
2022-04-02,Lion Air,7.0,0.4031365313653136
2022-04-02,My Indo Airlines,6.0,0.4022140221402214
2022-04-02,Batik Air,9.0,0.4049815498154981
2022-04-02,Batik Air,11.0,0.4068265682656826
2022-04-02,Sriwijaya Air,96.0,0.4852398523985239
2022-04-02,Citilink,107.0,0.4953874538745387
2022-04-02,Batik Air,16.0,0.4114391143911439
2022-04-02,Citilink,128.0,0.514760147601476
2022-04-02,Batik Air,21.0,0.4160516605166052
2022-04-02,Sriwijaya Air,92.0,0.4815498154981549
2022-04-02,Citilink,110.0,0.4981549815498155
2022-04-02,Wings Air,22.0,0.4169741697416974
2022-04-02,Citilink,66.0,0.4575645756457565
2022-04-02,,8.0,0.4040590405904059
2022-04-02,Citilink,79.0,0.4695571955719557
2022-04-02,Batik Air,5.0,0.4012915129151291
2022-04-02,Citilink,97.0,0.4861623616236162
2022-04-02,Wings Air,13.0,0.4086715867158672
2022-04-02,Garuda Indonesia,17.0,0.4123616236162362
2022-04-03,Citilink,38.0,0.4317343173431734
2022-04-03,Citilink,26.0,0.4206642066420664
2022-04-03,Batik Air,1.0,0.3976014760147601
2022-04-03,NamAir,17.0,0.4123616236162362
2022-04-03,Wings Air,2.0,0.3985239852398524
2022-04-03,NamAir,1.0,0.3976014760147601
2022-04-03,Wings Air,88.0,0.477859778597786
2022-04-03,Sriwijaya Air,6.0,0.4022140221402214
2022-04-03,,7.0,0.4031365313653136
2022-04-03,My Indo Airlines,20.0,0.4151291512915129
2022-04-03,Garuda Indonesia,11.0,0.4068265682656826
2022-04-03,Citilink,114.0,0.5018450184501845
2022-04-03,Sriwijaya Air,14.0,0.4095940959409594
2022-04-03,Batik Air,9.0,0.4049815498154981
2022-04-03,Citilink,131.0,0.5175276752767528
2022-04-03,Wings Air,2.0,0.3985239852398524
2022-04-03,Batik Air,22.0,0.4169741697416974
2022-04-03,,5.0,0.4012915129151291
2022-04-04,Wings Air,2.0,0.3985239852398524
2022-04-04,Lion Air,6.0,0.4022140221402214
2022-04-04,Lion Air,14.0,0.4095940959409594
2022-04-04,Wings Air,3.0,0.3994464944649446
2022-04-04,NamAir,2.0,0.3985239852398524
2022-04-04,Citilink,17.0,0.4123616236162362
2022-04-04,Garuda Indonesia,3.0,0.3994464944649446
2022-04-04,Citilink,29.0,0.4234317343173431
2022-04-04,Citilink,21.0,0.4160516605166052
2022-04-04,Citilink,8.0,0.4040590405904059
2022-04-04,Batik Air,6.0,0.4022140221402214
2022-04-05,Lion Air,5.0,0.4012915129151291
2022-04-05,Lion Air,13.0,0.4086715867158672
2022-04-05,Wings Air,41.0,0.4345018450184502
2022-04-05,Batik Air,2.0,0.3985239852398524
2022-04-05,Batik Air,8.0,0.4040590405904059
2022-04-05,Citilink,4.0,0.4003690036900369
2022-04-05,Sriwijaya Air,4.0,0.4003690036900369
2022-04-05,Citilink,15.0,0.4105166051660516
2022-04-05,Lion Air,9.0,0.4049815498154981
2022-04-05,Garuda Indonesia,15.0,0.4105166051660516
2022-04-05,Batik Air,9.0,0.4049815498154981
2022-04-05,,15.0,0.4105166051660516
2022-04-05,Citilink,6.0,0.4022140221402214
2022-04-05,NamAir,8.0,0.4040590405904059
2022-04-06,My Indo Airlines,75.0,0.4658671586715867
2022-04-06,Wings Air,6.0,0.4022140221402214
2022-04-06,Batik Air,14.0,0.4095940959409594
2022-04-06,Citilink,24.0,0.4188191881918819
2022-04-06,Batik Air,6.0,0.4022140221402214
2022-04-06,Citilink,35.0,0.4289667896678967
2022-04-06,My Indo Airlines,75.0,0.4658671586715867
2022-04-06,Lion Air,15.0,0.4105166051660516
2022-04-06,,32.0,0.4261992619926199
2022-04-06,Batik Air,7.0,0.4031365313653136
2022-04-06,My Indo Airlines,90.0,0.4797047970479705
2022-04-06,My Indo Airlines,102.0,0.4907749077490775
2022-04-06,,12.0,0.4077490774907749
2022-04-06,,30.0,0.4243542435424354
2022-04-06,NamAir,7.0,0.4031365313653136
2022-04-06,,35.0,0.4289667896678967
2022-04-06,Garuda Indonesia,16.0,0.4114391143911439
2022-04-06,Batik Air,2.0,0.3985239852398524
2022-04-07,Lion Air,1.0,0.3976014760147601
2022-04-07,Wings Air,6.0,0.4022140221402214
2022-04-07,Lion Air,14.0,0.4095940959409594
2022-04-07,Citilink,35.0,0.4289667896678967
2022-04-07,Lion Air,2.0,0.3985239852398524
2022-04-07,Batik Air,17.0,0.4123616236162362
2022-04-07,Batik Air,29.0,0.4234317343173431
2022-04-07,My Indo Airlines,8.0,0.4040590405904059
2022-04-07,Citilink,46.0,0.4391143911439114
2022-04-07,Batik Air,3.0,0.3994464944649446
